id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,board_rating_reason,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
81420115,My Life in Ruins,My Life in Ruins,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for sexual content,PG-13,Wide,20,3
102310115,"Scaphandre et le Papillon, Le",Le Scaphandre et le Papillon,2007,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,"for nudity, sexual content and some language",PG-13,Exclusive,20,2
157630115,Delhi Belly,Delhi Belly,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Limited,20,3
154820115,Kari-gurashi no Arietti,The Secret World of Arietty,2010,0,Fantasy,Based on Fiction Book/Short Story,Hand Animation,Adventure,English,General,G,Wide,19,2
159190115,Haywire,Haywire,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,for some violence.,R,Wide,19,2
169420115,Chernobyl Diaries,Chernobyl Diaries,2011,0,Science Fiction,Original Screenplay,Live Action,Horror,English,"for violence, some bloody images and pervasive language.",R,Wide,19,2
139490115,Man with the Iron Fists The,The Man with the Iron Fists,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,"for bloody violence, strong sexuality, language and brief drug use.",R,Wide,19,2
86660115,Once,Once,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language.,R,Limited,19,2
77280115,"Mighty Heart, A",A Mighty Heart,2007,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,for language,R,Wide,19,2
106800115,"Single Man, A",A Single Man,2009,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,For some disturbing images and nudity/sexual content,R,Limited,19,2
99600115,RocknRolla,RocknRolla,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,"for pervasive language, violence, drug use and brief sexuality",R,Expands Wide,19,2
38230115,"Falscher, Die",Die Fälscher,2008,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for some strong violence, brief sexuality/nudity and language.",R,Exclusive,19,2
135130115,Another Year,Another Year,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some language.,PG-13,Limited,19,2
132700115,Housefull,Housefull,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,Hindi,International - to be excluded,Not Rated,Limited,19,2
132240115,Buried,Buried,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,for language and some violent content.,R,Limited,19,2
64810115,Kit Kittredge: An American Girl,Kit Kittredge: An American Girl,2008,0,Historical Fiction,Based on Toy,Live Action,Drama,English,General,G,Expands Wide,18,2
117480115,"Thousand Words, A",A Thousand Words,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual situations including dialogue, language and some drug-related humor.",PG-13,Wide,18,2
114530115,Swing Vote,Swing Vote,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for language.,PG-13,Wide,18,2
27110115,Daddy Day Camp,Daddy Day Camp,2007,1,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for mild bodily humor and language,PG,Wide,18,2
139620115,My Week with Marilyn,My Week with Marilyn,2011,0,Historical Fiction,Based on Real Life Events,Live Action,Drama,English,for mature thematic material.,R,Limited,18,2
97760115,Repossession Mambo,Repo Men,2010,0,Science Fiction,Based on Fiction Book/Short Story,Live Action,Action,English,"For strong bloody violence, grisly images, language and some sexuality/nudity",R,Wide,18,2
180115,12 Rounds,12 Rounds,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,for sequences of violence and action,PG-13,Wide,18,2
157830115,Playing the Field,Playing for Keeps,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for some sexual situations, language and a brief intense image.",PG-13,Wide,18,2
50550115,Happy-Go-Lucky,Happy-Go-Lucky,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for language,R,Exclusive,18,2
143520115,Melancholia,Melancholia,2010,0,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for some graphic nudity, sexual content and language.",R,Limited,18,2
52700115,Hey Baby,Hey Baby,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Limited,18,2
101890115,Sarkar Raj,Sarkar Raj,2008,1,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,18,2
40330115,Fired Up,Fired Up,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"For crude and sexual content throughout, partial nudity, language and some teen partying",PG-13,Wide,17,2
2280115,Adventureland,Adventureland,2009,0,Historical Fiction,Original Screenplay,Live Action,Black Comedy,English,"for language, drug use and sexual references",R,Wide,17,2
40370115,Firehouse Dog,Firehouse Dog,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sequences of action peril, some mild crude humor and language",PG,Wide,17,2
143150115,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer,2011,0,Kids Fiction,Based on Fiction Book/Short Story,Live Action,Adventure,English,for some mild rude humor and language.,PG,Wide,17,2
135460115,My Soul to Take,My Soul to Take,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,"for strong bloody violence, and pervasive language including sexual references",R,Wide,17,2
157240115,Glee Live 3D,Glee: The 3D Concert Movie,2011,0,Factual,Based on TV,Live Action,Concert/Performance,English,"for thematic elements, brief language and some sensuality.",PG,Special Engagement,17,2
29150115,Death Sentence,Death Sentence,2007,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Action,English,for strong bloody brutal violence and pervasive language,R,Wide,17,2
89050115,Pandorum,Pandorum,2009,0,Science Fiction,Original Screenplay,Live Action,Horror,English,For strong horror violence and language,R,Wide,17,2
124770115,"Visitor, The",The Visitor,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for brief strong language.,PG-13,Limited,17,2
54330115,Hoodwinked 2: Hood vs. Evil,Hoodwinked 2: Hood vs. Evil,2010,1,Kids Fiction,Based on Folk Tale/Legend/Fairytale,Digital Animation,Adventure,English,"For some mild rude humor, language and action",PG,Wide,17,2
32250115,Dolphins and Whales Tribes of the Ocean 3D,Dolphins and Whales Tribes of the Ocean 3D,2008,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,Exclusive,17,2
134740115,Sea Rex 3D,Sea Rex 3D: Journey to a Prehistoric World,2010,0,Factual,Based on Real Life Events,Animation/Live Action,Documentary,Hindi,International - to be excluded,Not Rated,Limited,17,2
16650115,Bright Star,Bright Star,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"For thematic elements, some sensuality, brief language and incidental smoking",PG,Limited,17,2
57360115,Imagine That,Imagine That,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for some mild language and brief questionable behavior,PG,Wide,16,2
56450115,"I Love You, Beth Cooper","I Love You, Beth Cooper",2009,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for crude and sexual content, language, some teen drinking and drug references, and brief violence",PG-13,Wide,16,2
135100115,African Cats,African Cats,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,General,G,Wide,16,2
113620115,Sunshine Cleaning,Sunshine Cleaning,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for language, disturbing images, some sexuality and drug use",R,Wide,16,2
37490115,Extraordinary Measures,Extraordinary Measures,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"For thematic material, language and a mild suggestive moment",PG,Wide,16,2
105390115,Shine a Light,Shine a Light,2008,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for some language,R,Limited,16,2
140550115,Guard The,The Guard,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive language, some violence, drug material and sexual content.",R,Limited,16,2
137000115,Anonymous (2011),Anonymous,2011,0,Historical Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,or some violence and sexual content.,PG-13,Limited,16,2
121760115,Two Lovers,Two Lovers,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for language, some sexuality and brief drug use",R,Limited,16,2
19820115,Catch and Release,Catch and Release,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for sexual content, language and some drug use",PG-13,Wide,15,2
47450115,"Goods: The Don Ready Story, The","The Goods: Live Hard, Sell Hard",2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"For sexual content, nudity, pervasive language and some drug material",R,Wide,15,2
19020115,Capitalism: A Love Story,Capitalism: A Love Story,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,For some language,R,Limited,15,2
77980115,Miss Pettigrew Lives for a Day,Miss Pettigrew Lives for a Day,2008,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,for some partial nudity and innuendo,PG-13,Limited,15,2
137820115,Conspirator The,The Conspirator,2010,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for some violent content.,PG-13,Wide,15,2
149500115,Dangerous Method A,A Dangerous Method,2011,0,Dramatization,Based on Play,Live Action,Drama,English,for sexual content and brief language.,R,Limited,15,2
30380115,Deux jours a Paris,Deux jours à Paris,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual content, some nudity and language",R,Exclusive,15,2
7350115,"Assassination of Jesse James by the Coward Robert Ford, The",The Assassination of Jesse James by the Coward Robert Ford,2007,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Western,English,for some strong violence and brief sexual references,R,Limited,15,2
13710115,Blindness (2008),Blindness,2008,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Thriller/Suspense,English,"for violence including sexual assaults, language and sexuality/nudity.",R,Wide,15,2
12650115,Bikur Ha-Tizmoret,Bikur Ha-Tizmoret,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for brief strong language.,PG-13,Exclusive,15,2
56430115,I Love You Phillip Morris,"I Love You, Phillip Morris",2010,0,Contemporary Fiction,Based on Real Life Events,Live Action,Comedy,English,"for sexual content including strong dialogue, and language",R,Limited,15,2
134380115,Kites,Kites,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,Hindi,International - to be excluded,Not Rated,Limited,15,2
20410115,Chak De India,Chak De India,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,15,2
12050115,Bhool Bhulaiyaa,Bhool Bhulaiyaa,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Limited,15,2
166930115,Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,Hindi,International - to be excluded,Not Rated,Limited,15,2
54610115,Hot Rod,Hot Rod,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude humor, language, some comic drug-related and violent content.",PG-13,Wide,14,2
23910115,"Comebacks, The",The Comebacks,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for some thematic elements, mild language and brief rude humor.",PG,Wide,14,2
25560115,Crank 2: High Voltage,Crank 2: High Voltage,2009,1,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for frenetic strong bloody violence throughout, crude and graphic sexual content, nudity and pervasive language",R,Wide,14,2
166940115,Escape From MS One,Lockout,2011,0,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for intense sequences of violence and action, and language including some sexual references.",PG-13,Wide,14,2
34810115,"Education, An",An Education,2009,0,Dramatization,Based on Factual Book/Article,Live Action,Drama,English,"For mature thematic material involving sexual content, and for smoking",PG-13,Limited,14,2
57920115,In the Land of Women,In the Land of Women,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual content, thematic elements and language",PG-13,Wide,14,2
159220115,Jodaeiye Nader az Simin,Jodaeiye Nader az Simin,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,Farsi,for mature thematic material.,PG-13,Limited,14,2
66900115,"Last Station, The",The Last Station,2010,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,For a scene of sexuality/nudity,R,Limited,14,2
133680115,Winters Bone,Winter's Bone,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for some drug material, language and violent content",R,Limited,14,2
108810115,Somewhere,Somewhere,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for sexual content, nudity and language",R,Limited,14,2
32700115,Dostana,Dostana,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Musical,English,International - to be excluded,Not Rated,Limited,14,2
113290115,Sukkar banat,Sukkar banat,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for thematic elements involving sexuality, language and some smoking.",PG,Limited,14,2
